        nu          int  J'  K' Gamma' <-  J"  K" Gamma"      Calc' <-'    Calc"     nuCalc  v1'  v2'  v3'  v4'  v5'  v6' <-''  v1"  v2"  v3"  v4"  v5"  v6"          Int  nu1'  nu2'  nu3'  nu4'  L3'  L4' inv'      Eobs'
12577.8453 3.500000e-25   3   1    A2' <-   4   3    A2" 12741.6482  <- 165.3307 12576.3175    0    0    4    0    0    1   <-    0    0    0    0    0    0 2.700000e-25   3.0   1.0   1.0   0.0  1.0  0.0    a 12743.1572
12577.8453 3.500000e-25   7   5     E" <-   7   4     E' 13075.3003  <- 496.0359 12579.2644    0    0    4    0    0    0   <-    0    0    0    0    0    0 3.440000e-25   1.0   0.0   3.0   0.0  1.0  0.0    s 13073.8825
12578.8616 8.800000e-25   3   1    A2' <-   4   3    A2" 12746.5713  <- 165.3307 12581.2406    0    0    4    0    0    1   <-    0    0    0    0    0    0 3.150000e-25   2.0   1.0   2.0   0.0  2.0  0.0    a 12744.1854
12579.3270 6.400000e-25   4   3     E" <-   5   5     E' 12789.5558  <- 206.0854 12583.4704    0    0    4    0    0    0   <-    0    0    0    0    0    1 1.290000e-25   3.0   0.0   1.0   0.0  1.0  0.0    s 12785.3973
12582.6268 4.210000e-24   2   1     E' <-   3   2     E" 12689.7044  <- 105.1857 12584.5187    0    0    4    0    0    1   <-    0    0    0    0    0    1 4.540000e-24   2.0   1.0   2.0   0.0  2.0  0.0    a 12687.8105
12584.7184 4.560000e-25   6   5     E" <-   6   4     E' 12942.7868  <- 357.5840 12585.2028    0    0    4    0    0    0   <-    0    0    0    0    0    0 4.480000e-25   3.0   0.0   1.0   0.0  1.0  0.0    s 12942.2937
12584.7184 4.560000e-25   7   5     E' <-   7   4     E" 13080.2455  <- 496.6783 12583.5671    0    0    4    0    0    1   <-    0    0    0    0    0    1 6.400000e-25   3.0   1.0   1.0   0.0  1.0  0.0    a 13081.4018
12585.0767 9.800000e-25   4   1    A2" <-   5   0    A2' 12884.3506  <- 297.6448 12586.7057    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.360000e-24   1.0   0.0   3.0   0.0  1.0  0.0    s 12882.7271
12585.4879 1.610000e-24   2   2    A2' <-   3   3    A2" 12673.0216  <-  85.8603 12587.1613    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.480000e-23   2.0   0.0   2.0   0.0  2.0  0.0    s 12671.3482
12586.5685 6.530000e-25   6   4    A2' <-   6   3    A2" 12972.3181  <- 383.3200 12588.9981    0    0    4    0    0    0   <-    0    0    0    0    0    0 2.530000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12969.8970
12586.7072 4.200000e-25   5   5     E" <-   5   4     E' 12827.0873  <- 238.6513 12588.4360    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.020000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12825.3651
12588.2265 2.060000e-24   1   0     E' <-   2   1     E" 12648.5232  <-  55.9392 12592.5840    0    0    4    0    0    0   <-    0    0    0    0    0    0 3.180000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12644.1652
12588.7337 8.570000e-24   2   2    A2" <-   3   3    A2' 12678.4242  <-  86.6583 12591.7659    0    0    4    0    0    1   <-    0    0    0    0    0    1 1.250000e-23   3.0   1.0   1.0   0.0  1.0  0.0    a 12675.3915
12588.8813 2.690000e-25   6   5     E" <-   6   4     E' 12947.0277  <- 357.5840 12589.4437    0    0    4    0    0    0   <-    0    0    0    0    0    0 2.770000e-25   0.0   0.0   4.0   0.0  4.0  0.0    s 12946.4735
12589.6917 4.730000e-25   1   1    A2' <-   2   0    A2" 12650.9560  <-  60.4155 12590.5405    0    0    4    0    0    1   <-    0    0    0    0    0    1 3.530000e-24   2.0   1.0   2.0   0.0  2.0  0.0    a 12650.1021
12591.8613 9.200000e-25   2   1    A2" <-   3   3    A2' 12682.6027  <-  86.6583 12595.9444    0    0    4    0    0    0   <-    0    0    0    0    0    1 1.590000e-25   3.0   0.0   1.0   0.0  1.0  0.0    s 12678.5295
12592.1814 1.930000e-24   3   3    A2" <-   4   3    A2' 12757.0767  <- 166.0892 12590.9875    0    0    4    0    0    0   <-    0    0    0    0    0    1 4.280000e-25   2.0   0.0   2.0   0.0  0.0  0.0    s 12758.2776
12594.5613 1.400000e-24   5   4    A2' <-   5   3    A2" 12861.1086  <- 264.5172 12596.5914    0    0    4    0    0    0   <-    0    0    0    0    0    0 3.620000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12859.0701
12596.4004 3.200000e-25   5   5     E' <-   5   4     E" 12834.8273  <- 239.4086 12595.4187    0    0    4    0    0    1   <-    0    0    0    0    0    1 1.180000e-24   2.0   1.0   2.0   0.0  2.0  0.0    a 12835.8205
12596.4004 3.200000e-25   5   3    A2" <-   6   6    A2' 12881.4929  <- 283.5690 12597.9239    0    0    4    0    0    0   <-    0    0    0    0    0    0 6.490000e-25   4.0   0.0   0.0   0.0  0.0  0.0    s 12879.9778
12597.4424 6.250000e-25   6   4    A2' <-   6   3    A2" 12982.1619  <- 383.3200 12598.8419    0    0    4    0    0    0   <-    0    0    0    0    0    0 7.540000e-25   1.0   0.0   3.0   0.0  1.0  0.0    s 12980.7688
12597.6826 2.300000e-24   4   4    A2' <-   4   3    A2" 12764.6944  <- 165.3307 12599.3637    0    0    4    0    0    0   <-    0    0    0    0    0    0 2.560000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12763.0284
12599.9647 9.670000e-25   5   4    A2" <-   5   3    A2' 12867.2502  <- 265.2288 12602.0214    0    0    4    0    0    1   <-    0    0    0    0    0    1 3.790000e-24   3.0   1.0   1.0   0.0  1.0  0.0    a 12865.1930
12600.1949 1.930000e-24   7   7    A2" <-   7   6    A2' 13026.3872  <- 422.4542 12603.9330    0    0    4    0    0    0   <-    0    0    0    0    0    0 8.790000e-25   2.0   0.0   2.0   0.0  2.0  0.0    s 13022.6494
12601.2731 1.910000e-24   5   5    A2" <-   6   6    A2' 12886.1490  <- 283.5690 12602.5800    0    0    3    0    2    0   <-    0    0    0    0    0    0 2.610000e-24   2.0   0.0   1.0   2.0  1.0  2.0    s 12884.8446
12601.7878 9.390000e-25   1   1     E' <-   2   2     E" 12647.9248  <-  45.5886 12602.3362    0    0    4    0    0    1   <-    0    0    0    0    0    1 1.710000e-25   4.0   1.0   0.0   0.0  0.0  0.0    a 12647.3807
12602.3409 4.560000e-25   5   3     E" <-   5   2     E' 12885.9037  <- 282.9391 12602.9646    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.610000e-25   3.0   0.0   1.0   0.0  1.0  0.0    s 12885.2745
12602.5221 4.060000e-24   1   1     E" <-   2   2     E' 12644.9837  <-  44.7955 12600.1883    0    0    4    0    0    0   <-    0    0    0    0    0    0 5.350000e-24   2.0   0.0   2.0   0.0  2.0  0.0    s 12647.3176
12602.8927 1.780000e-24   5   3     E" <-   5   2     E' 12888.3453  <- 282.9391 12605.4062    0    0    4    0    0    0   <-    0    0    0    0    0    0 8.680000e-25   2.0   0.0   2.0   0.0  2.0  0.0    s 12885.2737
12603.9720 1.170000e-24   3   3     E" <-   3   2     E' 12711.1960  <- 104.4223 12606.7738    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.960000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12708.3978
12604.3490 6.040000e-25   4   4    A2" <-   4   3    A2' 12770.1520  <- 166.0892 12604.0628    0    0    4    0    0    1   <-    0    0    0    0    0    1 1.730000e-24   3.0   1.0   1.0   0.0  1.0  0.0    a 12770.4277
12606.1471 5.300000e-25   4   4    A2' <-   4   0    A2" 12807.4511  <- 199.2978 12608.1534    0    0    4    0    0    0   <-    0    0    0    0    0    1 1.390000e-24   0.0   0.0   4.0   0.0  2.0  0.0    s 12805.4602
12607.0414 5.140000e-25   4   4    A2' <-   4   0    A2" 12806.7780  <- 199.2978 12607.4803    0    0    4    0    0    0   <-    0    0    0    0    0    1 1.470000e-24   1.0   0.0   3.0   0.0  1.0  0.0    s 12806.3400
12607.0414 5.140000e-25   5   3     E' <-   5   2     E" 12891.0609  <- 283.6202 12607.4407    0    0    4    0    0    1   <-    0    0    0    0    0    1 1.340000e-24   2.0   1.0   2.0   0.0  2.0  0.0    a 12890.6489
12611.3898 1.360000e-24   3   3     E' <-   3   2     E" 12718.7199  <- 105.1857 12613.5342    0    0    4    0    0    1   <-    0    0    0    0    0    1 1.580000e-24   3.0   1.0   1.0   0.0  1.0  0.0    a 12716.5745
12612.1270 2.630000e-24   4   2     E' <-   4   1     E" 12807.2047  <- 194.9083 12612.2965    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.510000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12807.0338
12612.4579 4.660000e-25   2   2     E' <-   2   1     E" 12671.7701  <-  55.9392 12615.8309    0    0    4    0    0    0   <-    0    0    0    0    0    0 2.340000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12668.3932
12612.6121 6.530000e-25   5   2    A2" <-   5   0    A2' 12912.3785  <- 297.6448 12614.7336    0    0    4    0    0    1   <-    0    0    0    0    0    0 2.360000e-25   0.0   1.0   4.0   0.0  2.0  0.0    a 12910.2687
12612.6595 1.600000e-24   7   2    A2' <-   7   3    A2" 13137.3830  <- 521.6243 12615.7587    0    0    4    0    0    0   <-    0    0    0    0    0    0 2.040000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 13134.2814
12614.7472 2.250000e-25   5   3    A2" <-   5   3    A2' 12881.4929  <- 265.2288 12616.2641    0    0    4    0    0    0   <-    0    0    0    0    0    1 6.840000e-25   4.0   0.0   0.0   0.0  0.0  0.0    s 12879.9778
12614.9672 3.850000e-25   2   1    A2" <-   3   0    A2' 12737.6518  <- 119.2393 12618.4126    0    0    4    0    0    0   <-    0    0    0    0    0    0 2.010000e-24   1.0   0.0   3.0   0.0  1.0  0.0    s 12734.2126
12616.2815 9.730000e-25   4   3     E" <-   5   4     E' 12856.2817  <- 238.6513 12617.6304    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.460000e-24   1.0   0.0   3.0   0.0  1.0  0.0    s 12854.9341
12619.0564 1.030000e-24   3   2     E' <-   3   1     E" 12730.8776  <- 115.5377 12615.3399    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.980000e-24   2.0   0.0   2.0   0.0  2.0  0.0    s 12734.5993
12619.6707 7.160000e-24   1   1    A2" <-   1   0    A2' 12644.8754  <-  19.8901 12624.9852    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.230000e-23   3.0   0.0   1.0   0.0  1.0  0.0    s 12639.5608
12619.6707 7.160000e-24   4   1     E' <-   4   1     E" 12819.3480  <- 194.9083 12624.4397    0    0    4    0    0    1   <-    0    0    0    0    0    0 9.080000e-25   4.0   1.0   0.0   0.0  0.0  0.0    a 12814.5824
12620.6589 2.120000e-24   3   2     E" <-   3   1     E' 12736.8809  <- 116.2811 12620.5998    0    0    4    0    0    1   <-    0    0    0    0    0    1 1.260000e-24   3.0   1.0   1.0   0.0  1.0  0.0    a 12736.9306
12621.1494 1.490000e-24   4   3    A2" <-   4   3    A2' 12785.4952  <- 166.0892 12619.4060    0    0    4    0    0    0   <-    0    0    0    0    0    1 1.390000e-24   4.0   0.0   0.0   0.0  0.0  0.0    s 12787.2347
