C.1	C.2       	C.3    	C.4       	C.5               	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
1	4290.48068	0.00001	1.9439E-22	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	4	1	6	5	66	0	1	0	0	0	0	0	1	3	0	2	2	3
1	4290.50223	0.00048	5.9682E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	10	9	4	2	122	0	1	0	0	0	0	0	1	10	9	5	5	5
1	4290.51249	0.00063	2.2196E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	10	4	3	6	153	0	0	0	0	0	0	1	5	10	5	6	3	4
1	4290.59344	0.00000	7.3860E-23	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	6	2	3	3	94	0	0	0	0	0	0	1	5	6	2	3	6	3
1	4290.61483	0.00075	3.4047E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	10	9	5	6	144	0	0	0	0	0	0	1	5	10	7	6	3	3
1	4290.61745	0.00004	6.6533E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	4	0	1	5	34	0	0	0	0	0	0	1	5	3	3	4	2	1
1	4290.76552	0.00008	2.2849E-23	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	6	4	3	6	86	0	0	0	0	0	0	0	1	5	2	3	3	3
1	4290.80751	0.00010	2.6224E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	4	3	5	71	0	0	0	0	0	0	0	1	10	6	2	2	2
1	4290.85233	0.00003	1.8710E-23	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	6	1	6	6	93	0	0	0	0	0	0	1	5	6	1	6	3	4
1	4290.90378	0.00001	1.7210E-21	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	4	4	3	3	64	0	0	0	0	0	0	1	5	4	4	3	6	1
1	4290.93921	0.00000	8.1016E-22	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	5	3	5	5	35	0	0	0	0	0	0	1	5	5	3	4	2	1
1	4291.12759	0.00054	5.2954E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	9	8	3	6	235	0	1	0	0	0	0	0	1	9	8	3	3	7
1	4291.16003	0.00008	5.2240E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	10	4	3	3	142	0	0	0	0	0	0	0	1	10	7	6	6	3
1	4291.19170	0.00017	8.4826E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	5	1	6	6	73	0	0	0	0	0	0	0	1	4	4	3	3	1
1	4291.21441	0.00002	9.8802E-24	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	3	2	3	6	99	0	1	0	0	0	0	1	5	4	1	6	3	6
1	4291.34358	0.00016	9.6619E-24	0310_10_sE'<-0200	1	0	3	1	0	1	0	0	3	2	1	6	5	47	0	2	0	0	0	0	0	1	1	0	2	2	3
1	4291.39026	0.00001	1.6358E-22	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	5	2	3	3	80	0	0	0	0	0	0	1	5	5	2	3	6	3
2	4291.40033	     	5.9448E-24																												
1	4291.44240	0.00069	2.5972E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	12	6	1	5	93	0	0	0	0	0	0	0	1	12	6	2	2	3
1	4291.49470	     	1.3049E-24																												
1	4291.58322	0.00001	1.6656E-21	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	4	3	5	5	36	0	0	0	0	0	0	1	5	4	3	4	2	1
1	4291.65546	0.00000	3.9118E-23	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	5	1	6	6	81	0	0	0	0	0	0	1	5	5	1	6	3	4
1	4291.69660	0.00008	5.1492E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	5	3	4	2	81	0	1	0	0	0	0	0	1	5	3	5	5	2
1	4291.71306	0.00002	1.5668E-21	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	6	2	3	2	47	0	0	0	0	0	0	0	1	7	3	5	5	2
1	4291.85595	0.00097	5.8871E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	9	9	4	6	128	0	0	0	0	0	0	1	5	9	7	6	3	2
1	4291.89522	0.00014	2.3746E-23	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	7	3	4	6	101	0	0	0	0	0	0	1	5	6	1	6	3	4
1	4291.97330	0.00001	3.1304E-23	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	4	1	6	3	129	0	1	0	0	0	0	1	5	5	2	3	6	8
1	4292.00519	0.00069	6.6571E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	8	7	6	3	223	0	1	0	0	0	0	0	1	8	7	6	6	8
1	4292.04924	0.00003	3.3752E-22	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	4	2	3	3	65	0	0	0	0	0	0	1	5	4	2	3	6	2
1	4292.08791	0.00001	3.2555E-21	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	3	3	5	5	22	0	0	0	0	0	0	1	5	3	3	4	2	1
2	4292.15423	     	5.6119E-24																												
1	4292.19635	0.00004	4.7219E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	7	3	5	3	118	0	0	0	0	0	0	1	5	8	4	3	6	4
1	4292.20055	0.00009	7.8132E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	10	7	6	3	138	0	0	0	0	0	0	1	5	10	8	3	6	2
1	4292.32168	0.00013	1.0154E-22	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	6	5	6	6	163	0	1	0	0	0	0	0	1	5	4	3	3	5
1	4292.32218	0.00004	7.4462E-23	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	4	1	6	6	65	0	0	0	0	0	0	1	5	4	1	6	3	3
1	4292.42841	0.00001	4.4395E-23	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	6	5	6	3	83	0	0	0	0	0	0	0	1	5	5	6	6	1
2	4292.46165	     	3.3172E-24																												
1	4292.56875	0.00001	6.4974E-22	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	3	2	3	3	49	0	0	0	0	0	0	1	5	3	2	3	6	1
1	4292.59666	0.00016	1.1815E-23	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	8	4	3	3	114	0	0	0	0	0	0	1	5	7	2	3	6	4
1	4292.65057	0.00007	8.1001E-23	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	5	3	5	6	149	0	1	0	0	0	0	0	1	4	2	3	3	5
2	4292.82860	     	4.4230E-24																												
1	4292.84950	0.00000	1.5354E-22	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	3	1	6	6	50	0	0	0	0	0	0	1	5	3	1	6	3	2
1	4292.90241	0.00008	2.5700E-24	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	7	6	2	2	54	0	0	0	0	0	0	1	5	6	0	1	5	3
1	4292.95206	0.00001	1.2615E-21	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	2	2	3	3	37	0	0	0	0	0	0	1	5	2	2	3	6	1
1	4293.00298	0.00002	4.0661E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	7	1	6	2	66	0	0	0	0	0	0	0	1	8	3	5	5	2
1	4293.00387	0.00009	4.6425E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	8	3	3	111	0	0	0	0	0	0	1	5	8	8	3	6	1
1	4293.00440	0.00002	1.7291E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	7	6	1	5	97	0	1	0	0	0	0	0	1	7	6	2	2	4
1	4293.05773	0.00068	2.8784E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	13	10	3	6	175	0	0	0	0	0	0	0	1	13	10	3	3	3
1	4293.10914	0.00002	1.0278E-21	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	9	8	3	5	65	0	0	0	0	0	0	1	5	10	9	4	2	1
1	4293.23953		1.3023E-23	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	15	15	4	2	93	0	0	0	0	0	0	0	1	15	15	5	5	1
1	4293.23954	0.00001	2.8613E-22	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	2	1	6	6	36	0	0	0	0	0	0	1	5	2	1	6	3	2
1	4293.24004	0.00021	3.3842E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	2	3	3	119	0	0	0	0	0	0	1	5	8	4	3	6	4
1	4293.31853	0.00025	6.1363E-23	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	5	1	6	2	42	0	0	0	0	0	0	1	5	4	0	1	5	2
1	4293.36935	0.00008	9.6577E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	12	9	4	2	80	0	0	0	0	0	0	0	1	12	9	5	5	2
1	4293.39872	0.00027	2.2553E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	15	14	3	6	185	0	0	0	0	0	0	0	1	15	14	3	3	1
1	4293.49639	0.00001	6.5667E-22	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	1	1	6	6	22	0	0	0	0	0	0	1	5	1	1	6	3	1
1	4293.54810	0.00150	1.5100E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	9	5	3	138	0	0	0	0	0	0	0	1	11	11	6	6	1
1	4293.55493	0.00097	7.7001E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	9	1	6	3	140	0	0	0	0	0	0	1	5	9	4	3	6	4
1	4293.66707	0.00011	3.1616E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	5	1	6	6	87	0	0	0	0	0	0	1	5	6	1	6	3	4
1	4293.85268	0.00059	1.1454E-23	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	10	8	3	6	128	0	0	0	0	0	0	1	5	9	7	6	3	2
1	4293.92134	0.00000	4.7310E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	4	2	3	6	124	0	1	0	0	0	0	0	1	4	2	3	3	5
1	4293.95651	0.00010	8.7806E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	7	3	4	2	55	0	0	0	0	0	0	1	5	6	0	1	5	3
1	4293.98378	0.00015	6.2501E-24	0202_00_aA2"<-0100	1	0	2	0	2	0	0	1	5	6	4	3	6	164	0	1	0	0	0	0	0	1	5	4	3	3	5
1	4294.09128	0.00002	1.0808E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	6	5	6	3	177	0	1	0	0	0	0	0	1	6	5	6	6	5
1	4294.10520	0.00020	2.3196E-25	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	9	2	3	6	144	0	0	0	0	0	0	1	5	9	1	6	3	6
1	4294.10566		4.8080E-24	0011_11_aA1"<-0100	1	0	0	1	1	1	1	1	4	10	9	5	2	97	0	1	0	0	0	0	0	1	9	9	5	5	4
1	4294.16114	0.00048	8.2239E-24	0202_00_aA2"<-0100	1	0	2	0	2	0	0	1	5	6	3	4	2	81	0	1	0	0	0	0	0	1	5	3	5	5	2
1	4294.16167	0.00041	9.8613E-25	0011_11_sA2'<-0100	1	0	0	1	1	1	1	0	2	6	1	6	6	165	0	1	0	0	0	0	0	1	5	4	3	3	5
1	4294.23828	0.00051	4.0572E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	13	11	6	3	170	0	0	0	0	0	0	0	1	13	11	6	6	2
1	4294.24141	0.00008	1.9959E-21	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	7	5	6	5	53	0	0	0	0	0	0	0	1	8	6	2	2	1
2	4294.31432	     	5.1244E-24																												
1	4294.43727		1.4738E-24	0011_11_aA1"<-0100	1	0	0	1	1	1	1	1	4	10	8	3	6	214	0	1	0	0	0	0	0	1	9	8	3	3	7
1	4294.43770	0.00009	2.6462E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	5	6	6	123	0	0	0	0	0	0	0	1	9	8	3	3	1
1	4294.45931	0.00003	4.8760E-23	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	4	3	3	111	0	0	0	0	0	0	1	5	7	4	3	6	3
1	4294.47745	0.00002	3.7826E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	6	0	1	3	88	0	0	0	0	0	0	1	5	5	2	3	6	3
1	4294.57057	     	1.4140E-24																												
1	4294.75617	0.00003	3.1784E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	13	12	1	5	79	0	0	0	0	0	0	0	1	13	12	2	2	1
1	4294.79902	0.00006	9.3954E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	14	13	6	3	175	0	0	0	0	0	0	0	1	14	13	6	6	2
1	4294.87109	     	1.2482E-24																												
1	4294.98576	0.00009	1.1089E-23	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	10	5	6	6	139	0	0	0	0	0	0	1	5	11	11	6	3	1
1	4295.03080	0.00007	3.2602E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	4	0	1	6	63	0	0	0	0	0	0	0	1	3	2	3	3	1
1	4295.08089	0.00006	2.5986E-23	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	9	8	3	5	58	0	0	0	0	0	0	1	5	9	9	4	2	1
1	4295.13719	0.00001	1.9322E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	5	3	4	2	43	0	0	0	0	0	0	1	5	6	6	1	5	1
1	4295.25306	0.00003	1.2717E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	5	4	3	6	153	0	1	0	0	0	0	0	1	5	4	3	3	5
1	4295.37336	0.00002	2.6472E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	4	3	5	6	68	0	0	0	0	0	0	0	1	5	2	3	3	3
1	4295.52257	0.00051	5.2495E-23	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	6	4	3	6	83	0	0	0	0	0	0	0	1	5	4	3	3	2
1	4295.66052	0.00033	9.0093E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	12	10	3	6	158	0	0	0	0	0	0	0	1	12	10	3	3	2
1	4295.74797	0.00014	6.5627E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	4	1	6	3	63	0	0	0	0	0	0	1	5	3	2	3	6	1
1	4295.81135		5.7346E-23	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	6	6	2	6	180	0	1	0	0	0	0	1	5	7	7	6	3	6
1	4295.84872	0.00040	2.3476E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	7	6	3	154	0	0	0	0	0	0	1	5	11	8	3	6	3
1	4295.88135	     	1.3867E-24																												
1	4295.95946	     	2.5804E-25																												
1	4296.04438	     	7.8041E-25																												
1	4296.06434	0.00020	6.7342E-25	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	11	11	6	3	267	0	1	0	0	0	0	1	5	11	10	3	6	10
2	4296.21818	     	6.8960E-24																												
1	4296.23306	0.00000	1.9028E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	3	1	6	3	95	0	1	0	0	0	0	0	1	3	1	6	6	3
1	4296.24604	0.00032	9.5034E-25	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	12	7	6	3	176	0	0	0	0	0	0	0	1	12	7	6	6	4
1	4296.31121	0.00005	1.5882E-23	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	14	14	3	6	168	0	0	0	0	0	0	0	1	14	14	3	3	1
1	4296.31358	0.00002	1.2179E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	7	5	6	3	107	0	0	0	0	0	0	1	5	8	8	3	6	1
1	4296.41627		5.3122E-24	0401_01_sE'<-0100	1	0	4	0	1	0	1	0	3	7	7	6	5	82	0	1	0	0	0	0	0	1	6	6	2	2	3
1	4296.48569	0.00005	2.4478E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	4	3	4	2	57	0	1	0	0	0	0	0	1	4	3	5	5	3
1	4296.54074	0.00064	8.3756E-24	0310_10_sE'<-0200	1	0	3	1	0	1	0	0	3	3	3	5	6	117	0	2	0	0	0	0	0	1	2	2	3	3	5
1	4296.62286	0.00002	4.7100E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	8	6	1	5	62	0	0	0	0	0	0	1	5	9	9	4	2	1
1	4296.65250	0.00003	6.0256E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	6	1	6	129	0	0	0	0	0	0	1	5	9	7	6	3	2
1	4296.67359	0.00020	3.8875E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	6	1	6	6	87	0	0	0	0	0	0	0	1	5	2	3	3	3
1	4296.70901	0.00082	6.3122E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	11	7	6	3	158	0	0	0	0	0	0	0	1	11	7	6	6	4
1	4296.71219	0.00003	1.8088E-23	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	9	7	6	3	128	0	0	0	0	0	0	1	5	10	10	3	6	1
2	4296.78996	     	7.4905E-24																												
1	4296.87940	0.00005	1.9783E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	6	2	3	6	88	0	0	0	0	0	0	1	5	5	1	6	3	4
1	4296.99620	0.00020	6.6087E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	8	3	4	6	113	0	0	0	0	0	0	0	1	7	2	3	3	4
1	4297.01462	0.00047	2.7613E-21	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	8	8	3	2	56	0	0	0	0	0	0	0	1	9	9	5	5	1
1	4297.24667	0.00064	2.1442E-24	0111_11_sE'<-0001	1	0	1	1	1	1	1	0	3	4	1	6	5	90	0	0	0	1	0	1	0	3	5	2	3	2	8
2	4297.25310	     	4.4606E-25																												
1	4297.31983	0.00002	5.4201E-23	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	5	4	3	6	156	0	1	0	0	0	0	1	5	6	5	6	3	5
1	4297.44370	0.00026	7.4302E-22	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	5	0	2	3	87	0	0	0	0	0	0	0	1	6	1	6	6	4
1	4297.55184	0.00018	9.3199E-24	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	14	13	6	5	94	0	0	0	0	0	0	0	1	14	12	2	2	1
1	4297.56954	0.00002	3.7951E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	5	2	3	6	88	0	0	0	0	0	0	1	5	6	1	6	3	4
1	4297.66395		9.6083E-25	1101_01_aE"<-0001	1	1	1	0	1	0	1	1	6	7	7	6	2	130	0	0	0	1	0	1	0	3	7	7	6	5	5
1	4297.74345	0.00020	6.0885E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	7	4	3	5	47	0	0	0	0	0	0	1	5	6	3	4	2	2
2	4297.77482	     	1.0820E-23																												
1	4297.78815	0.00001	8.5099E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	3	2	3	6	97	0	1	0	0	0	0	0	1	3	2	3	3	3
1	4297.85511	0.00003	1.5063E-24	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	11	10	3	5	137	0	1	0	0	0	0	1	5	11	9	4	2	5
1	4297.94017	0.00069	1.8203E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	10	10	3	6	138	0	0	0	0	0	0	0	1	10	8	3	3	2
2	4297.94108	     	7.7637E-25																												
1	4297.97537	0.00016	1.7379E-23	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	12	11	6	3	152	0	0	0	0	0	0	0	1	12	11	6	6	1
1	4298.02925	0.00024	6.7834E-23	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	6	3	4	2	40	0	0	0	0	0	0	0	1	5	3	5	5	1
1	4298.16611	0.00002	6.5156E-23	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	3	1	6	2	57	0	1	0	0	0	0	1	5	4	0	1	5	4
1	4298.23065	0.00019	4.0596E-24	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	10	8	3	6	140	0	0	0	0	0	0	1	5	11	11	6	3	1
1	4298.25424	0.00008	5.7081E-22	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	6	1	6	3	104	0	0	0	0	0	0	1	5	7	2	3	6	4
1	4298.34446	0.00074	6.3925E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	4	3	6	170	0	0	0	0	0	0	1	5	11	5	6	3	5
1	4298.47475	0.00005	2.5360E-25	0301_01_aE"<-0000	1	0	3	0	1	0	1	1	6	11	9	4	3	166	0	0	0	0	0	0	1	5	12	10	3	6	2
2	4298.51372	     	4.7499E-25																												
1	4298.58235	0.00022	9.5993E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	13	10	3	2	85	0	0	0	0	0	0	0	1	12	9	5	5	2
1	4298.62396	     	2.0959E-25																												
1	4298.67984	0.00030	3.7449E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	10	6	1	3	135	0	0	0	0	0	0	0	1	9	5	6	6	3
1	4298.82181	0.00001	6.6495E-23	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	8	8	3	3	186	0	1	0	0	0	0	0	1	7	7	6	6	6
1	4298.85801	0.00005	7.7653E-23	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	6	1	6	3	89	0	0	0	0	0	0	0	1	5	1	6	6	4
1	4298.91923	0.00009	7.8279E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	5	6	6	109	0	0	0	0	0	0	1	5	7	5	6	3	2
1	4299.02613	0.00012	8.7901E-25	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	10	7	6	5	82	0	0	0	0	0	0	1	5	11	9	4	2	1
2	4299.07360	     	2.7227E-24																												
2	4299.11644	     	1.0285E-24																												
1	4299.16364	0.00002	4.3995E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	2	1	6	3	71	0	1	0	0	0	0	0	1	2	1	6	6	3
1	4299.20762	     	1.1538E-24																												
1	4299.21713	0.00047	3.4169E-23	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	13	13	6	3	158	0	0	0	0	0	0	0	1	13	13	6	6	1
1	4299.23179	     	6.8391E-25																												
1	4299.26931	0.00003	3.0975E-23	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	4	0	1	3	124	0	1	0	0	0	0	0	1	3	1	6	6	3
1	4299.29339	0.00013	1.0899E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	5	3	4	3	76	0	0	0	0	0	0	1	5	4	2	3	6	2
1	4299.30790	0.00001	4.4370E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	13	13	6	5	80	0	0	0	0	0	0	0	1	13	12	2	2	1
1	4299.34135	0.00029	1.5671E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	8	3	5	3	134	0	0	0	0	0	0	0	1	9	5	6	6	3
1	4299.41027	     	3.7342E-25																												
1	4299.44749		4.5314E-25	1101_01_aE"<-0001	1	1	1	0	1	0	1	1	6	5	4	3	5	89	0	0	0	1	0	1	0	3	5	4	3	2	6
1	4299.50784	0.00013	9.3985E-25	0310_10_sE'<-0200	1	0	3	1	0	1	0	0	3	2	0	1	3	87	0	2	0	0	0	0	0	1	1	1	6	6	3
2	4299.64137	     	1.0249E-24																												
1	4299.64208	0.00150	5.3889E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	9	5	3	138	0	0	0	0	0	0	1	5	10	8	3	6	2
1	4299.70086	0.00008	1.1274E-23	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	10	8	3	5	70	0	0	0	0	0	0	1	5	10	9	4	2	1
1	4299.72484	0.00001	1.0599E-21	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	6	3	4	6	101	0	0	0	0	0	0	0	1	7	4	3	3	3
1	4299.88655	0.00005	1.3274E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	7	7	6	3	193	0	1	0	0	0	0	0	1	7	7	6	6	6
1	4299.89704	0.00006	3.7725E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	6	6	1	5	93	0	1	0	0	0	0	0	1	6	6	2	2	3
2	4299.92950	     	1.0047E-23																												
1	4299.97724		9.8655E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	8	8	3	6	208	0	1	0	0	0	0	0	1	8	8	3	3	7
1	4299.99586	0.00003	2.2186E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	5	5	6	3	150	0	1	0	0	0	0	0	1	5	5	6	6	5
1	4300.14038		7.7591E-22	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	0	0	1	5	9	0	0	0	0	0	0	0	1	1	0	2	2	1
1	4300.17429		2.3130E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	4	4	3	6	123	0	1	0	0	0	0	0	1	4	4	3	3	4
1	4300.18910	0.00003	1.2583E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	9	9	4	2	119	0	1	0	0	0	0	0	1	9	9	5	5	4
1	4300.28347	0.00009	2.0042E-22	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	6	0	1	5	49	0	0	0	0	0	0	0	1	5	0	2	2	2
1	4300.38797	0.00003	1.6592E-23	0110_10_sE'<-0000	1	0	1	1	0	1	0	0	3	6	1	6	5	56	0	0	0	0	0	0	1	5	7	3	4	2	2
1	4300.42820	0.00000	4.4336E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	3	3	4	2	55	0	1	0	0	0	0	0	1	3	3	5	5	2
2	4300.45241	     	6.3015E-25																												
1	4300.49774	0.00026	1.7203E-24	0110_10_aE"<-0000	1	0	1	1	0	1	0	1	6	15	15	4	3	184	0	0	0	0	0	0	1	5	15	14	3	6	1
1	4300.53031	     	9.8601E-25																												
1	4300.56806		3.7931E-24	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	10	10	3	6	234	0	1	0	0	0	0	0	1	10	10	3	3	8
1	4300.59209	0.00008	2.9184E-23	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	8	8	3	3	187	0	1	0	0	0	0	0	1	7	7	6	6	6
1	4300.63587	0.00017	5.5052E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	9	3	4	2	71	0	0	0	0	0	0	1	5	9	6	1	5	2
1	4300.65350	0.00006	5.8239E-23	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	12	10	3	5	78	0	0	0	0	0	0	0	1	12	12	2	2	1
1	4300.75029	0.00022	8.3895E-23	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	4	2	3	5	70	0	1	0	0	0	0	1	5	5	3	4	2	3
1	4300.75105	0.00106	1.6105E-23	1200_00_aA2"<-0100	1	1	2	0	0	0	0	1	5	2	2	3	6	69	0	1	0	0	0	0	0	1	2	2	3	3	3
1	4300.82708	0.00033	7.1118E-25	0210_10_aE"<-0100	1	0	2	1	0	1	0	1	6	11	9	5	3	304	0	1	0	0	0	0	1	5	11	8	3	6	11
2	4300.95610	     	3.9890E-25																												
